order_line_id,order_id,product_id,quantity,unit_price,line_amount
17341,1734,1010,1,143.00,143.00
17351,1735,1023,2,64.00,128.00
17361,1736,1036,3,105.00,315.00
17371,1737,1049,1,131.00,131.00
17381,1738,1002,2,52.00,104.00
17391,1739,1015,3,93.00,279.00
17401,1740,1028,1,119.00,119.00
17411,1741,1041,2,40.00,80.00
17421,1742,1054,3,81.00,243.00
17431,1743,1007,1,107.00,107.00
17441,1744,1020,2,148.00,296.00
17451,1745,1033,3,69.00,207.00
17461,1746,1046,1,95.00,95.00
17471,1747,1059,2,136.00,272.00
17481,1748,1012,3,57.00,171.00
17491,1749,1025,1,83.00,83.00
17501,1750,1038,2,124.00,248.00
17511,1751,1051,3,45.00,135.00
17521,1752,1004,1,71.00,71.00
17531,1753,1017,2,112.00,224.00
17541,1754,1030,3,153.00,459.00
17551,1755,1043,1,59.00,59.00
17561,1756,1056,2,100.00,200.00
17571,1757,1009,3,141.00,423.00
17581,1758,1022,1,47.00,47.00
17591,1759,1035,2,88.00,176.00
17601,1760,1048,3,129.00,387.00
17611,1761,1001,1,35.00,35.00
17621,1762,1014,2,76.00,152.00
17631,1763,1027,3,117.00,351.00
17641,1764,1040,1,143.00,143.00
17651,1765,1053,2,64.00,128.00
17661,1766,1006,3,105.00,315.00
17671,1767,1019,1,131.00,131.00
17681,1768,1032,2,52.00,104.00
17691,1769,1045,3,93.00,279.00
17701,1770,1058,1,119.00,119.00
17711,1771,1011,2,40.00,80.00
17721,1772,1024,3,81.00,243.00
17731,1773,1037,1,107.00,107.00
17741,1774,1050,2,148.00,296.00
17751,1775,1003,3,69.00,207.00
17761,1776,1016,1,95.00,95.00
17771,1777,1029,2,136.00,272.00
17781,1778,1042,3,57.00,171.00
17791,1779,1055,1,83.00,83.00
17801,1780,1008,2,124.00,248.00
17811,1781,1021,3,45.00,135.00
17821,1782,1034,1,71.00,71.00
17831,1783,1047,2,112.00,224.00
17841,1784,1060,3,153.00,459.00
17851,1785,1013,1,59.00,59.00
17861,1786,1026,2,100.00,200.00
17871,1787,1039,3,141.00,423.00
17881,1788,1052,1,47.00,47.00
17891,1789,1005,2,88.00,176.00
17901,1790,1018,3,129.00,387.00
17911,1791,1031,1,35.00,35.00
17921,1792,1044,2,76.00,152.00
17931,1793,1057,3,117.00,351.00
17941,1794,1010,1,143.00,143.00
17951,1795,1023,2,64.00,128.00
17961,1796,1036,3,105.00,315.00
17971,1797,1049,1,131.00,131.00
17981,1798,1002,2,52.00,104.00
17991,1799,1015,3,93.00,279.00
18001,1800,1028,1,119.00,119.00
18011,1801,1041,2,40.00,80.00
18021,1802,1054,3,81.00,243.00
18031,1803,1007,1,107.00,107.00
18041,1804,1020,2,148.00,296.00
18051,1805,1033,3,69.00,207.00
18061,1806,1046,1,95.00,95.00
18071,1807,1059,2,136.00,272.00
18081,1808,1012,3,57.00,171.00
18091,1809,1025,1,83.00,83.00
18101,1810,1038,2,124.00,248.00
18111,1811,1051,3,45.00,135.00
18121,1812,1004,1,71.00,71.00
18131,1813,1017,2,112.00,224.00
18141,1814,1030,3,153.00,459.00
18151,1815,1043,1,59.00,59.00
18161,1816,1056,2,100.00,200.00
18171,1817,1009,3,141.00,423.00
18181,1818,1022,1,47.00,47.00
18191,1819,1035,2,88.00,176.00
18201,1820,1048,3,129.00,387.00
18211,1821,1001,1,35.00,35.00
18221,1822,1014,2,76.00,152.00
18231,1823,1027,3,117.00,351.00
18241,1824,1040,1,143.00,143.00
18251,1825,1053,2,64.00,128.00
18261,1826,1006,3,105.00,315.00
18271,1827,1019,1,131.00,131.00
18281,1828,1032,2,52.00,104.00
18291,1829,1045,3,93.00,279.00
18301,1830,1058,1,119.00,119.00
18311,1831,1011,2,40.00,80.00
18321,1832,1024,3,81.00,243.00
18331,1833,1037,1,107.00,107.00
18341,1834,1050,2,148.00,296.00
18351,1835,1003,3,69.00,207.00
18361,1836,1016,1,95.00,95.00
18371,1837,1029,2,136.00,272.00
18381,1838,1042,3,57.00,171.00
18391,1839,1055,1,83.00,83.00
18401,1840,1008,2,124.00,248.00
18411,1841,1021,3,45.00,135.00
18421,1842,1034,1,71.00,71.00
18431,1843,1047,2,112.00,224.00
18441,1844,1060,3,153.00,459.00
18451,1845,1013,1,59.00,59.00
18461,1846,1026,2,100.00,200.00
18471,1847,1039,3,141.00,423.00
18481,1848,1052,1,47.00,47.00
18491,1849,1005,2,88.00,176.00
18501,1850,1018,3,129.00,387.00
18511,1851,1031,1,35.00,35.00
18521,1852,1044,2,76.00,152.00
18531,1853,1057,3,117.00,351.00
18541,1854,1010,1,143.00,143.00
18551,1855,1023,2,64.00,128.00
18561,1856,1036,3,105.00,315.00
18571,1857,1049,1,131.00,131.00
18581,1858,1002,2,52.00,104.00
18591,1859,1015,3,93.00,279.00
18601,1860,1028,1,119.00,119.00
18611,1861,1041,2,40.00,80.00
18621,1862,1054,3,81.00,243.00
18631,1863,1007,1,107.00,107.00
18641,1864,1020,2,148.00,296.00
18651,1865,1033,3,69.00,207.00
18661,1866,1046,1,95.00,95.00
18671,1867,1059,2,136.00,272.00
18681,1868,1012,3,57.00,171.00
18691,1869,1025,1,83.00,83.00
18701,1870,1038,2,124.00,248.00
18711,1871,1051,3,45.00,135.00
18721,1872,1004,1,71.00,71.00
18731,1873,1017,2,112.00,224.00
18741,1874,1030,3,153.00,459.00
18751,1875,1043,1,59.00,59.00
18761,1876,1056,2,100.00,200.00
18771,1877,1009,3,141.00,423.00
18781,1878,1022,1,47.00,47.00
18791,1879,1035,2,88.00,176.00
18801,1880,1048,3,129.00,387.00
18811,1881,1001,1,35.00,35.00
18821,1882,1014,2,76.00,152.00
18831,1883,1027,3,117.00,351.00
18841,1884,1040,1,143.00,143.00
18851,1885,1053,2,64.00,128.00
18861,1886,1006,3,105.00,315.00
18871,1887,1019,1,131.00,131.00
18881,1888,1032,2,52.00,104.00
18891,1889,1045,3,93.00,279.00
18901,1890,1058,1,119.00,119.00
18911,1891,1011,2,40.00,80.00
18921,1892,1024,3,81.00,243.00
18931,1893,1037,1,107.00,107.00
18941,1894,1050,2,148.00,296.00
18951,1895,1003,3,69.00,207.00
18961,1896,1016,1,95.00,95.00
18971,1897,1029,2,136.00,272.00
18981,1898,1042,3,57.00,171.00
18991,1899,1055,1,83.00,83.00
19001,1900,1008,2,124.00,248.00
19011,1901,1021,3,45.00,135.00
19021,1902,1034,1,71.00,71.00
19031,1903,1047,2,112.00,224.00
19041,1904,1060,3,153.00,459.00
19051,1905,1013,1,59.00,59.00
19061,1906,1026,2,100.00,200.00
19071,1907,1039,3,141.00,423.00
19081,1908,1052,1,47.00,47.00
19091,1909,1005,2,88.00,176.00
19101,1910,1018,3,129.00,387.00
19111,1911,1031,1,35.00,35.00
19121,1912,1044,2,76.00,152.00
19131,1913,1057,3,117.00,351.00
19141,1914,1010,1,143.00,143.00
19151,1915,1023,2,64.00,128.00
19161,1916,1036,3,105.00,315.00
19171,1917,1049,1,131.00,131.00
19181,1918,1002,2,52.00,104.00
19191,1919,1015,3,93.00,279.00
19201,1920,1028,1,119.00,119.00
19211,1921,1041,2,40.00,80.00
19221,1922,1054,3,81.00,243.00
19231,1923,1007,1,107.00,107.00
19241,1924,1020,2,148.00,296.00
19251,1925,1033,3,69.00,207.00
19261,1926,1046,1,95.00,95.00
19271,1927,1059,2,136.00,272.00
19281,1928,1012,3,57.00,171.00
19291,1929,1025,1,83.00,83.00
19301,1930,1038,2,124.00,248.00
19311,1931,1051,3,45.00,135.00
19321,1932,1004,1,71.00,71.00
19331,1933,1017,2,112.00,224.00
19341,1934,1030,3,153.00,459.00
19351,1935,1043,1,59.00,59.00
19361,1936,1056,2,100.00,200.00
19371,1937,1009,3,141.00,423.00
19381,1938,1022,1,47.00,47.00
19391,1939,1035,2,88.00,176.00
19401,1940,1048,3,129.00,387.00
19411,1941,1001,1,35.00,35.00
19421,1942,1014,2,76.00,152.00
19431,1943,1027,3,117.00,351.00
19441,1944,1040,1,143.00,143.00
19451,1945,1053,2,64.00,128.00
19461,1946,1006,3,105.00,315.00
19471,1947,1019,1,131.00,131.00
19481,1948,1032,2,52.00,104.00
19491,1949,1045,3,93.00,279.00
19501,1950,1058,1,119.00,119.00
19511,1951,1011,2,40.00,80.00
19521,1952,1024,3,81.00,243.00
19531,1953,1037,1,107.00,107.00
19541,1954,1050,2,148.00,296.00
19551,1955,1003,3,69.00,207.00
19561,1956,1016,1,95.00,95.00
19571,1957,1029,2,136.00,272.00
19581,1958,1042,3,57.00,171.00
19591,1959,1055,1,83.00,83.00
19601,1960,1008,2,124.00,248.00
19611,1961,1021,3,45.00,135.00
19621,1962,1034,1,71.00,71.00
19631,1963,1047,2,112.00,224.00
19641,1964,1060,3,153.00,459.00
19651,1965,1013,1,59.00,59.00
19661,1966,1026,2,100.00,200.00
19671,1967,1039,3,141.00,423.00
19681,1968,1052,1,47.00,47.00
19691,1969,1005,2,88.00,176.00
19701,1970,1018,3,129.00,387.00
19711,1971,1031,1,35.00,35.00
19721,1972,1044,2,76.00,152.00
19731,1973,1057,3,117.00,351.00
19741,1974,1010,1,143.00,143.00
19751,1975,1023,2,64.00,128.00
19761,1976,1036,3,105.00,315.00
19771,1977,1049,1,131.00,131.00
19781,1978,1002,2,52.00,104.00
19791,1979,1015,3,93.00,279.00
19801,1980,1028,1,119.00,119.00
19811,1981,1041,2,40.00,80.00
19821,1982,1054,3,81.00,243.00
19831,1983,1007,1,107.00,107.00
19841,1984,1020,2,148.00,296.00
19851,1985,1033,3,69.00,207.00
19861,1986,1046,1,95.00,95.00
19871,1987,1059,2,136.00,272.00
19881,1988,1012,3,57.00,171.00
19891,1989,1025,1,83.00,83.00
19901,1990,1038,2,124.00,248.00
19911,1991,1051,3,45.00,135.00
19921,1992,1004,1,71.00,71.00
19931,1993,1017,2,112.00,224.00
19941,1994,1030,3,153.00,459.00
19951,1995,1043,1,59.00,59.00
19961,1996,1056,2,100.00,200.00
19971,1997,1009,3,141.00,423.00
19981,1998,1022,1,47.00,47.00
19991,1999,1035,2,88.00,176.00
20001,2000,1048,3,129.00,387.00
10012,1001,1028,1,119.00,119.00
10022,1002,1041,2,40.00,80.00
10032,1003,1054,3,81.00,243.00
10052,1005,1020,2,148.00,296.00
10062,1006,1033,3,69.00,207.00
10072,1007,1046,1,95.00,95.00
10092,1009,1012,3,57.00,171.00
10102,1010,1025,1,83.00,83.00
10112,1011,1038,2,124.00,248.00
10132,1013,1004,1,71.00,71.00
10142,1014,1017,2,112.00,224.00
10152,1015,1030,3,153.00,459.00
10172,1017,1056,2,100.00,200.00
10182,1018,1009,3,141.00,423.00
10192,1019,1022,1,47.00,47.00
10212,1021,1048,3,129.00,387.00
10222,1022,1001,1,35.00,35.00
10232,1023,1014,2,76.00,152.00
10252,1025,1040,1,143.00,143.00
10262,1026,1053,2,64.00,128.00
10272,1027,1006,3,105.00,315.00
10292,1029,1032,2,52.00,104.00
10302,1030,1045,3,93.00,279.00
10312,1031,1058,1,119.00,119.00
10332,1033,1024,3,81.00,243.00
10342,1034,1037,1,107.00,107.00
10352,1035,1050,2,148.00,296.00
10372,1037,1016,1,95.00,95.00
10382,1038,1029,2,136.00,272.00
10392,1039,1042,3,57.00,171.00
10412,1041,1008,2,124.00,248.00
10422,1042,1021,3,45.00,135.00
10432,1043,1034,1,71.00,71.00
10452,1045,1060,3,153.00,459.00
10462,1046,1013,1,59.00,59.00
10472,1047,1026,2,100.00,200.00
10492,1049,1052,1,47.00,47.00
10502,1050,1005,2,88.00,176.00
10512,1051,1018,3,129.00,387.00
10532,1053,1044,2,76.00,152.00
10542,1054,1057,3,117.00,351.00
10552,1055,1010,1,143.00,143.00
10572,1057,1036,3,105.00,315.00
10582,1058,1049,1,131.00,131.00
10592,1059,1002,2,52.00,104.00
10612,1061,1028,1,119.00,119.00
10622,1062,1041,2,40.00,80.00
10632,1063,1054,3,81.00,243.00
10652,1065,1020,2,148.00,296.00
10662,1066,1033,3,69.00,207.00
10672,1067,1046,1,95.00,95.00
10692,1069,1012,3,57.00,171.00
10702,1070,1025,1,83.00,83.00
10712,1071,1038,2,124.00,248.00
10732,1073,1004,1,71.00,71.00
10742,1074,1017,2,112.00,224.00
10752,1075,1030,3,153.00,459.00
10772,1077,1056,2,100.00,200.00
10782,1078,1009,3,141.00,423.00
10792,1079,1022,1,47.00,47.00
10812,1081,1048,3,129.00,387.00
10822,1082,1001,1,35.00,35.00
10832,1083,1014,2,76.00,152.00
10852,1085,1040,1,143.00,143.00
10862,1086,1053,2,64.00,128.00
10872,1087,1006,3,105.00,315.00
10892,1089,1032,2,52.00,104.00
10902,1090,1045,3,93.00,279.00
10912,1091,1058,1,119.00,119.00
10932,1093,1024,3,81.00,243.00
10942,1094,1037,1,107.00,107.00
10952,1095,1050,2,148.00,296.00
10972,1097,1016,1,95.00,95.00
10982,1098,1029,2,136.00,272.00
10992,1099,1042,3,57.00,171.00
11012,1101,1008,2,124.00,248.00
11022,1102,1021,3,45.00,135.00
11032,1103,1034,1,71.00,71.00
11052,1105,1060,3,153.00,459.00
11062,1106,1013,1,59.00,59.00
11072,1107,1026,2,100.00,200.00
11092,1109,1052,1,47.00,47.00
11102,1110,1005,2,88.00,176.00
11112,1111,1018,3,129.00,387.00
11132,1113,1044,2,76.00,152.00
11142,1114,1057,3,117.00,351.00
11152,1115,1010,1,143.00,143.00
11172,1117,1036,3,105.00,315.00
11182,1118,1049,1,131.00,131.00
11192,1119,1002,2,52.00,104.00
11212,1121,1028,1,119.00,119.00
11222,1122,1041,2,40.00,80.00
11232,1123,1054,3,81.00,243.00
11252,1125,1020,2,148.00,296.00
11262,1126,1033,3,69.00,207.00
11272,1127,1046,1,95.00,95.00
11292,1129,1012,3,57.00,171.00
11302,1130,1025,1,83.00,83.00
11312,1131,1038,2,124.00,248.00
11332,1133,1004,1,71.00,71.00
11342,1134,1017,2,112.00,224.00
11352,1135,1030,3,153.00,459.00
11372,1137,1056,2,100.00,200.00
11382,1138,1009,3,141.00,423.00
11392,1139,1022,1,47.00,47.00
11412,1141,1048,3,129.00,387.00
11422,1142,1001,1,35.00,35.00
11432,1143,1014,2,76.00,152.00
11452,1145,1040,1,143.00,143.00
11462,1146,1053,2,64.00,128.00
11472,1147,1006,3,105.00,315.00
11492,1149,1032,2,52.00,104.00
11502,1150,1045,3,93.00,279.00
11512,1151,1058,1,119.00,119.00
11532,1153,1024,3,81.00,243.00
11542,1154,1037,1,107.00,107.00
11552,1155,1050,2,148.00,296.00
11572,1157,1016,1,95.00,95.00
11582,1158,1029,2,136.00,272.00
11592,1159,1042,3,57.00,171.00
11612,1161,1008,2,124.00,248.00
11622,1162,1021,3,45.00,135.00
11632,1163,1034,1,71.00,71.00
11652,1165,1060,3,153.00,459.00
11662,1166,1013,1,59.00,59.00
11672,1167,1026,2,100.00,200.00
11692,1169,1052,1,47.00,47.00
11702,1170,1005,2,88.00,176.00
11712,1171,1018,3,129.00,387.00
11732,1173,1044,2,76.00,152.00
11742,1174,1057,3,117.00,351.00
11752,1175,1010,1,143.00,143.00
11772,1177,1036,3,105.00,315.00
11782,1178,1049,1,131.00,131.00
11792,1179,1002,2,52.00,104.00
11812,1181,1028,1,119.00,119.00
11822,1182,1041,2,40.00,80.00
11832,1183,1054,3,81.00,243.00
11852,1185,1020,2,148.00,296.00
11862,1186,1033,3,69.00,207.00
11872,1187,1046,1,95.00,95.00
11892,1189,1012,3,57.00,171.00
11902,1190,1025,1,83.00,83.00
11912,1191,1038,2,124.00,248.00
11932,1193,1004,1,71.00,71.00
11942,1194,1017,2,112.00,224.00
11952,1195,1030,3,153.00,459.00
11972,1197,1056,2,100.00,200.00
11982,1198,1009,3,141.00,423.00
11992,1199,1022,1,47.00,47.00
12012,1201,1048,3,129.00,387.00
12022,1202,1001,1,35.00,35.00
12032,1203,1014,2,76.00,152.00
12052,1205,1040,1,143.00,143.00
12062,1206,1053,2,64.00,128.00
12072,1207,1006,3,105.00,315.00
12092,1209,1032,2,52.00,104.00
12102,1210,1045,3,93.00,279.00
12112,1211,1058,1,119.00,119.00
12132,1213,1024,3,81.00,243.00
12142,1214,1037,1,107.00,107.00
12152,1215,1050,2,148.00,296.00
12172,1217,1016,1,95.00,95.00
12182,1218,1029,2,136.00,272.00
12192,1219,1042,3,57.00,171.00
12212,1221,1008,2,124.00,248.00
12222,1222,1021,3,45.00,135.00
12232,1223,1034,1,71.00,71.00
12252,1225,1060,3,153.00,459.00
12262,1226,1013,1,59.00,59.00
12272,1227,1026,2,100.00,200.00
12292,1229,1052,1,47.00,47.00
12302,1230,1005,2,88.00,176.00
12312,1231,1018,3,129.00,387.00
12332,1233,1044,2,76.00,152.00
12342,1234,1057,3,117.00,351.00
12352,1235,1010,1,143.00,143.00
12372,1237,1036,3,105.00,315.00
12382,1238,1049,1,131.00,131.00
12392,1239,1002,2,52.00,104.00
12412,1241,1028,1,119.00,119.00
12422,1242,1041,2,40.00,80.00
12432,1243,1054,3,81.00,243.00
12452,1245,1020,2,148.00,296.00
12462,1246,1033,3,69.00,207.00
12472,1247,1046,1,95.00,95.00
12492,1249,1012,3,57.00,171.00
12502,1250,1025,1,83.00,83.00
12512,1251,1038,2,124.00,248.00
12532,1253,1004,1,71.00,71.00
12542,1254,1017,2,112.00,224.00
12552,1255,1030,3,153.00,459.00
12572,1257,1056,2,100.00,200.00
12582,1258,1009,3,141.00,423.00
12592,1259,1022,1,47.00,47.00
12612,1261,1048,3,129.00,387.00
12622,1262,1001,1,35.00,35.00
12632,1263,1014,2,76.00,152.00
12652,1265,1040,1,143.00,143.00
12662,1266,1053,2,64.00,128.00
12672,1267,1006,3,105.00,315.00
12692,1269,1032,2,52.00,104.00
12702,1270,1045,3,93.00,279.00
12712,1271,1058,1,119.00,119.00
12732,1273,1024,3,81.00,243.00
12742,1274,1037,1,107.00,107.00
12752,1275,1050,2,148.00,296.00
12772,1277,1016,1,95.00,95.00
12782,1278,1029,2,136.00,272.00
12792,1279,1042,3,57.00,171.00
12812,1281,1008,2,124.00,248.00
12822,1282,1021,3,45.00,135.00
12832,1283,1034,1,71.00,71.00
12852,1285,1060,3,153.00,459.00
12862,1286,1013,1,59.00,59.00
12872,1287,1026,2,100.00,200.00
12892,1289,1052,1,47.00,47.00
12902,1290,1005,2,88.00,176.00
12912,1291,1018,3,129.00,387.00
12932,1293,1044,2,76.00,152.00
12942,1294,1057,3,117.00,351.00
12952,1295,1010,1,143.00,143.00
12972,1297,1036,3,105.00,315.00
12982,1298,1049,1,131.00,131.00
12992,1299,1002,2,52.00,104.00
13012,1301,1028,1,119.00,119.00
13022,1302,1041,2,40.00,80.00
13032,1303,1054,3,81.00,243.00
13052,1305,1020,2,148.00,296.00
13062,1306,1033,3,69.00,207.00
13072,1307,1046,1,95.00,95.00
13092,1309,1012,3,57.00,171.00
13102,1310,1025,1,83.00,83.00
13112,1311,1038,2,124.00,248.00
13132,1313,1004,1,71.00,71.00
13142,1314,1017,2,112.00,224.00
13152,1315,1030,3,153.00,459.00
13172,1317,1056,2,100.00,200.00
13182,1318,1009,3,141.00,423.00
13192,1319,1022,1,47.00,47.00
13212,1321,1048,3,129.00,387.00
13222,1322,1001,1,35.00,35.00
13232,1323,1014,2,76.00,152.00
13252,1325,1040,1,143.00,143.00
13262,1326,1053,2,64.00,128.00
13272,1327,1006,3,105.00,315.00
13292,1329,1032,2,52.00,104.00
13302,1330,1045,3,93.00,279.00
13312,1331,1058,1,119.00,119.00
13332,1333,1024,3,81.00,243.00
13342,1334,1037,1,107.00,107.00
13352,1335,1050,2,148.00,296.00
13372,1337,1016,1,95.00,95.00
13382,1338,1029,2,136.00,272.00
13392,1339,1042,3,57.00,171.00
13412,1341,1008,2,124.00,248.00
13422,1342,1021,3,45.00,135.00
13432,1343,1034,1,71.00,71.00
13452,1345,1060,3,153.00,459.00
13462,1346,1013,1,59.00,59.00
13472,1347,1026,2,100.00,200.00
13492,1349,1052,1,47.00,47.00
13502,1350,1005,2,88.00,176.00
13512,1351,1018,3,129.00,387.00
13532,1353,1044,2,76.00,152.00
13542,1354,1057,3,117.00,351.00
13552,1355,1010,1,143.00,143.00
13572,1357,1036,3,105.00,315.00
13582,1358,1049,1,131.00,131.00
13592,1359,1002,2,52.00,104.00
13612,1361,1028,1,119.00,119.00
13622,1362,1041,2,40.00,80.00
13632,1363,1054,3,81.00,243.00
13652,1365,1020,2,148.00,296.00
13662,1366,1033,3,69.00,207.00
13672,1367,1046,1,95.00,95.00
13692,1369,1012,3,57.00,171.00
13702,1370,1025,1,83.00,83.00
13712,1371,1038,2,124.00,248.00
13732,1373,1004,1,71.00,71.00
13742,1374,1017,2,112.00,224.00
13752,1375,1030,3,153.00,459.00
13772,1377,1056,2,100.00,200.00
13782,1378,1009,3,141.00,423.00
13792,1379,1022,1,47.00,47.00
13812,1381,1048,3,129.00,387.00
13822,1382,1001,1,35.00,35.00
13832,1383,1014,2,76.00,152.00
13852,1385,1040,1,143.00,143.00
13862,1386,1053,2,64.00,128.00
13872,1387,1006,3,105.00,315.00
13892,1389,1032,2,52.00,104.00
13902,1390,1045,3,93.00,279.00
13912,1391,1058,1,119.00,119.00
13932,1393,1024,3,81.00,243.00
13942,1394,1037,1,107.00,107.00
13952,1395,1050,2,148.00,296.00
13972,1397,1016,1,95.00,95.00
13982,1398,1029,2,136.00,272.00
13992,1399,1042,3,57.00,171.00
14012,1401,1008,2,124.00,248.00
14022,1402,1021,3,45.00,135.00
14032,1403,1034,1,71.00,71.00
14052,1405,1060,3,153.00,459.00
14062,1406,1013,1,59.00,59.00
14072,1407,1026,2,100.00,200.00
14092,1409,1052,1,47.00,47.00
14102,1410,1005,2,88.00,176.00
14112,1411,1018,3,129.00,387.00
14132,1413,1044,2,76.00,152.00
14142,1414,1057,3,117.00,351.00
14152,1415,1010,1,143.00,143.00
14172,1417,1036,3,105.00,315.00
14182,1418,1049,1,131.00,131.00
14192,1419,1002,2,52.00,104.00
14212,1421,1028,1,119.00,119.00
14222,1422,1041,2,40.00,80.00
14232,1423,1054,3,81.00,243.00
14252,1425,1020,2,148.00,296.00
14262,1426,1033,3,69.00,207.00
14272,1427,1046,1,95.00,95.00
14292,1429,1012,3,57.00,171.00
14302,1430,1025,1,83.00,83.00
14312,1431,1038,2,124.00,248.00
14332,1433,1004,1,71.00,71.00
14342,1434,1017,2,112.00,224.00
14352,1435,1030,3,153.00,459.00
14372,1437,1056,2,100.00,200.00
14382,1438,1009,3,141.00,423.00
14392,1439,1022,1,47.00,47.00
14412,1441,1048,3,129.00,387.00
14422,1442,1001,1,35.00,35.00
14432,1443,1014,2,76.00,152.00
14452,1445,1040,1,143.00,143.00
14462,1446,1053,2,64.00,128.00
14472,1447,1006,3,105.00,315.00
14492,1449,1032,2,52.00,104.00
14502,1450,1045,3,93.00,279.00
14512,1451,1058,1,119.00,119.00
14532,1453,1024,3,81.00,243.00
14542,1454,1037,1,107.00,107.00
14552,1455,1050,2,148.00,296.00
14572,1457,1016,1,95.00,95.00
14582,1458,1029,2,136.00,272.00
14592,1459,1042,3,57.00,171.00
14612,1461,1008,2,124.00,248.00
14622,1462,1021,3,45.00,135.00
14632,1463,1034,1,71.00,71.00
14652,1465,1060,3,153.00,459.00
14662,1466,1013,1,59.00,59.00
14672,1467,1026,2,100.00,200.00
14692,1469,1052,1,47.00,47.00
14702,1470,1005,2,88.00,176.00
14712,1471,1018,3,129.00,387.00
14732,1473,1044,2,76.00,152.00
14742,1474,1057,3,117.00,351.00
14752,1475,1010,1,143.00,143.00
14772,1477,1036,3,105.00,315.00
14782,1478,1049,1,131.00,131.00
14792,1479,1002,2,52.00,104.00
14812,1481,1028,1,119.00,119.00
14822,1482,1041,2,40.00,80.00
14832,1483,1054,3,81.00,243.00
14852,1485,1020,2,148.00,296.00
14862,1486,1033,3,69.00,207.00
14872,1487,1046,1,95.00,95.00
14892,1489,1012,3,57.00,171.00
14902,1490,1025,1,83.00,83.00
14912,1491,1038,2,124.00,248.00
14932,1493,1004,1,71.00,71.00
14942,1494,1017,2,112.00,224.00
14952,1495,1030,3,153.00,459.00
14972,1497,1056,2,100.00,200.00
14982,1498,1009,3,141.00,423.00
14992,1499,1022,1,47.00,47.00
15012,1501,1048,3,129.00,387.00
15022,1502,1001,1,35.00,35.00
15032,1503,1014,2,76.00,152.00
15052,1505,1040,1,143.00,143.00
15062,1506,1053,2,64.00,128.00
15072,1507,1006,3,105.00,315.00
15092,1509,1032,2,52.00,104.00
15102,1510,1045,3,93.00,279.00
15112,1511,1058,1,119.00,119.00
15132,1513,1024,3,81.00,243.00
15142,1514,1037,1,107.00,107.00
15152,1515,1050,2,148.00,296.00
15172,1517,1016,1,95.00,95.00
15182,1518,1029,2,136.00,272.00
15192,1519,1042,3,57.00,171.00
15212,1521,1008,2,124.00,248.00
15222,1522,1021,3,45.00,135.00
15232,1523,1034,1,71.00,71.00
15252,1525,1060,3,153.00,459.00
15262,1526,1013,1,59.00,59.00
15272,1527,1026,2,100.00,200.00
15292,1529,1052,1,47.00,47.00
15302,1530,1005,2,88.00,176.00
15312,1531,1018,3,129.00,387.00
15332,1533,1044,2,76.00,152.00
15342,1534,1057,3,117.00,351.00
15352,1535,1010,1,143.00,143.00
15372,1537,1036,3,105.00,315.00
15382,1538,1049,1,131.00,131.00
15392,1539,1002,2,52.00,104.00
15412,1541,1028,1,119.00,119.00
15422,1542,1041,2,40.00,80.00
15432,1543,1054,3,81.00,243.00
15452,1545,1020,2,148.00,296.00
15462,1546,1033,3,69.00,207.00
15472,1547,1046,1,95.00,95.00
15492,1549,1012,3,57.00,171.00
15502,1550,1025,1,83.00,83.00
15512,1551,1038,2,124.00,248.00
15532,1553,1004,1,71.00,71.00
15542,1554,1017,2,112.00,224.00
15552,1555,1030,3,153.00,459.00
15572,1557,1056,2,100.00,200.00
15582,1558,1009,3,141.00,423.00
15592,1559,1022,1,47.00,47.00
15612,1561,1048,3,129.00,387.00
15622,1562,1001,1,35.00,35.00
15632,1563,1014,2,76.00,152.00
15652,1565,1040,1,143.00,143.00
15662,1566,1053,2,64.00,128.00
15672,1567,1006,3,105.00,315.00
15692,1569,1032,2,52.00,104.00
15702,1570,1045,3,93.00,279.00
15712,1571,1058,1,119.00,119.00
15732,1573,1024,3,81.00,243.00
15742,1574,1037,1,107.00,107.00
15752,1575,1050,2,148.00,296.00
15772,1577,1016,1,95.00,95.00
15782,1578,1029,2,136.00,272.00
15792,1579,1042,3,57.00,171.00
15812,1581,1008,2,124.00,248.00
15822,1582,1021,3,45.00,135.00
15832,1583,1034,1,71.00,71.00
15852,1585,1060,3,153.00,459.00
15862,1586,1013,1,59.00,59.00
15872,1587,1026,2,100.00,200.00
15892,1589,1052,1,47.00,47.00
15902,1590,1005,2,88.00,176.00
15912,1591,1018,3,129.00,387.00
15932,1593,1044,2,76.00,152.00
15942,1594,1057,3,117.00,351.00
15952,1595,1010,1,143.00,143.00
15972,1597,1036,3,105.00,315.00
15982,1598,1049,1,131.00,131.00
15992,1599,1002,2,52.00,104.00
16012,1601,1028,1,119.00,119.00
16022,1602,1041,2,40.00,80.00
16032,1603,1054,3,81.00,243.00
16052,1605,1020,2,148.00,296.00
16062,1606,1033,3,69.00,207.00
16072,1607,1046,1,95.00,95.00
16092,1609,1012,3,57.00,171.00
16102,1610,1025,1,83.00,83.00
16112,1611,1038,2,124.00,248.00
16132,1613,1004,1,71.00,71.00
16142,1614,1017,2,112.00,224.00
16152,1615,1030,3,153.00,459.00
16172,1617,1056,2,100.00,200.00
16182,1618,1009,3,141.00,423.00
16192,1619,1022,1,47.00,47.00
16212,1621,1048,3,129.00,387.00
16222,1622,1001,1,35.00,35.00
16232,1623,1014,2,76.00,152.00
